Project	RCN	Call	Type	Start	End	Budget	Title	Teaser	Project URL	Funding Body link	Project URL (NEW WEBSITE)
GO 4G	211188	SMEInst-13-2016-2017	SME-1	Jul 2017	Dec 2017	€71,429	InvizBox Go 4G - Security and Privacy, Everywhere	The annual cost of cybercrime is estimated to reach nearly €3 trillion by 2019 and the value of the cyber security market will hit €100 billion. Across the EU, 68% of Internet users say they are concerned about identity theft. The highest levels of concern can be observed in France (where 80% are concerned) and Spain (79%). The problem for many people is that they are unsure how to protect themselves from these attacks on their security and privacy. This has several knock-on effects, including reduced consumer confidence, identity theft, lost revenue, lost intellectual property, and reputational damage to companies and individuals. InvizBox Go 4G provides an innovative approach to securing data on the internet and protecting user privacy with ease. InvizBox Go 4G addresses a major market opportunity by bringing to market a solution for cyber-security that currently is only available to companies and consumers by installing and configuring software on each and every device that they wish to protect. The Go 4G project will look to conduct a full technical and economic feasibility study of InvizBox Go 4G and develop a business strategy that ensures that the product’s commercial potential is maximized. The accomplishment of the project objectives will boost company growth and internationalization with an expected accumulated turnover of €19.9 million over 5 years after commercialization and generating 20 new jobs. It will also contribute to strengthening the EU competitiveness in the Cyber Security industry.			
SAFETY 4.0	211321	SMEInst-02-2016-2017	SME-1	Aug 2017	Nov 2017	€71,429	Launching working environment safety systems based on UWB connectivity aimed at the 4.0 INDUSTRY	According to the International Labour Organisation – ILO , more than 2.3 million worker dies from a work-related accident every year. The economic burden of poor occupational safety and health practices is estimated at 4% of global GDP.  The 4.0 Industry is an environment where there are more and more vehicles without drivers, robots and machines it is necessary that people can share the place in a safe and healthy way. Therefore, the 4.0 Industry needs more security, which can be provided by our innovative approach.   Today, the main technological challenge our customers face is to design a protection and positioning system that is precise, reliable, adaptable, low-cost and low intrusive. CLAITEC is driven to answer these needs, overcoming technical limitations that RFID systems has After 3 years of development, we characterised our own IR-Ultra-Wide Band technology including distance calculation algorithms to use as the basis of the products in development.  Our location system aims to warn/intervene drivers of vehicles when a risk situation occur (pedestrian run over, vehicle collision). The broadband of coverage ranges from 0.2 to 30 meters with an accuracy of 10cm.  Willingness-to-pay is driven by two main factors: The cost of an accident / Legal obligations. We want to perform an in-depth market study on the early adopters (logistics, construction, recycling, agriculture, manufacturing, and mining) followed by a geographical analysis. CLAITEC must identify process constraints and study the prototype industrialisation. The feasibility study will address a financial plan, foreseeing the all costs and investments associated with commercialising the product and the expected revenues in 5-years. The study will also aim assess legal aspects such as product certification according to European/Foreign legislation. All these activities will lead to the elaboration of a detailed business plan that would pave the way towards the commercialization of SAFETY 4.0.			
TFence	212154	SMEInst-13-2016-2017	SME-1	Aug 2017	November 2017	€71,429	A patent pending solution/microchip for the IoT cybersecurity market requirements: no access toonline software updates, very small size, inexpensive hardware, low energy consumption.	Terafence is developing a state-of-the-art Firmware/microchip, “TFence™”, patents pending, for cyber-secured connectivity,  and mechanical waves to control medical implants. This advanced Firmware/chip ensures total protection from tampering by  enabling data outflow while completely blocking data entry and with it malicious attacks.  · The “TFence™” is designed to meet the IoT cyber security market requirements. Data outflow while completely blocking  data entry and malicious attacks  · One-way communication by means of small & cheap hardware Converting multi protocols from the secured network to  multi protocols for the unsecured network  · Supporting numerous sensors at the secured network and analyzing initial real time profiling/statistics  · IoT/sensors profiling to protect from botnet activities			
UltraFiBi	212153	SMEInst-13-2016-2017	SME-1	Oct 2017	March 2018	€71,429	Next-generation Strong Ultrasonic Fingerprint Biometrics	Biometrics is becoming increasingly popular to allow secure and passwordless authentication. The conventional fingerprint sensors currently in use are basically low-cost products mainly targeting mobile applications, such as smartphones and tablets. Due to security problems (easy to spoof), they do not meet the end-user requirements when true security and strong authentication is needed. Because ultrasound waves easily travel inside matter, a fingerprint sensor based on ultrasound provides significantly more secure authentication as it is able to capture 3D features. Ultrasound sensor is as convenient to use as other competing fingerprint sensors. Thus far, full benefits of ultrasound technology have not yet been used to meet the all end-user needs. MODULEUS will exploit technological advantages of ultrasound to address end-user needs related to high security confidence, usage convenience and privacy safeguard. The SME Phase 1 project will focus on security sector with the main objective to conceive comprehensive business plan with a strong go-to market strategy to facilitate the market expansion to high-volume markets.			
ProtonSuite	213334	SMEInst-13-2016-2017	SME-1	Dec 2017	Mar 2018	€71,429	The world’s largest secure collaboration suite	Nowadays, individuals and businesses are more concerned about privacy and security than in the past and demand more secure and reliable products and services. Moreover, on May 25 2018, a new European privacy regulation, the General Data Protection Regulation (GDPR), will come into effect. This regulation will be implemented in all local privacy laws across the entire EU region and it will apply to all companies selling to and storing personal information about citizens in Europe. To achieve GDPR compliance, organisations will have to secure all communication channels (email, chat, data sharing) with customers, for which end-to-end encryption will play a key role. In such a scenario, companies have no choice than quickly adapt their data protection procedures and acquire technology that complies with the new regulation.   ProtonSuite will is the first cloud-based cybersecure collaboration platform that provides users with end-to-end secure communication channels and collaboration tools. The platform is built following the essence of privacy by design, which means that privacy is taken into account from the inception of the product concept. Furthermore, the solution goes even further and tackles the biggest problem that is preventing the encryption to reach the mass audience: key distribution and key authentication.   Our aim is to bring to the market ProtonSuite in 2020 with a clear vision in mind: democratize data privacy and security. Our commercial success will be based on our ability to up-sale the product to our existing customer base, attract new customers and foster our collaboration with open source community (GitHub, OpenPGP) and universities (EPFL, MIT), which are acting as our prominent evangelists.   After the completion of the project, with the product commercialization we will achieve a forecasted cumulative revenue of € 98 Million. Considering the funding for phase 2 (1.8M €), we forecast a R.O.I of 6.9 (2020-2024) while payback will be reached in 2021.			
RPS	213668	SMEInst-10-2016-2017	SME-1	January 2018	May 2018	€71,429	Disruptive Radar Positioning System for trains	Knowing the exact location of trains is extremely important for railway industry, as it increases security, passenger safety and traffic capacity as well as reducing energy consumption and pollutant emissions. Our technology is more economical, more accurate, and safer than the current available train positioning solutions such as Eurobalises, odometers or Doppler Effect Cinemometers. The RPS solution is based on two devices, the RPS Radar which is a high-frequency radar installed on the train that obtains a detailed ground profile and the RPS Balises, a set of plastic pieces attached in certain railway sleepers. We seek to exploit RPS technology by marketing 2 different services. The first is our Efficient Speed Control service that will allow metro and railway operators to establish an optimal map of speeds for their trains. With this tool they will be able to adapt train speed to the optimal energy consumption instead of using sections at a constant speed as is currently done. The second is our Target Braking service that will allow signalling companies a smooth deceleration of the trains in stations until they stop at a precise point. With this tool they will be able to provide a greater comfort and safety to passengers, improve energy efficiency and deploy Platform Screen Doors reliably and at a low cost. Up to now, thanks to the effort and commitment of our valuable professional team, we have raised €720,000 from different agencies of the Spanish Government, we possess 9 patents, we have tested the core of our technology in a real environment with renowned customers such as Madrid Metro and Talgo, we have received awards from the technological and entrepreneurship sectors and we have established strong alliances and received the support of key stakeholders such as Indra and Renfe.			
SecureHospitals.eu	219022	SU-TDS-03-2018	CSA	Dec 2018	Jan 2021	€998,063	Raising Awareness on Cybersecurity in Hospitals across Europe and Boosting Training Initiatives Driven by an Online Information Hub	Cybercrime has recently shifted from attacking big corporations to smaller industries, like financial services as well as the healthcare sector. Especially in the last area the trend is rising, where hackers are targeting patient health devices that are connected to the internet. Most cases include stealing patient information and encrypting it for ransom money. The big problem is interconnection, each application or device that runs on the networks represents a possible entry point for a cyber-physical attack. So far, most hackers infected hospital software with ransomware to prevent staff from accessing patient records or scheduling appointments. But capable terrorists would also be able, to render active medical devices not just useless, but deadly. Complete cybersecurity in the health sector is unachievable, and would exceed financial means; nevertheless, vital steps can be taken to minimize the risk of cyber- attacks against healthcare facilities. Around 85 percent of targeted cyber-attacks would be preventable if basic protection protocols would be established. The SecureHospitals.eu project seeks to raise awareness on risks and protection opportunities, setup training schemes and the initiate training sessions for IT staff working in hospitals. Through several training approaches, the project will boost the level of training in cybersecurity in Europe, improve the knowledge of staff and in turn contribute to decreased vulnerabilities against cyberthreats and increased patient trust and safety.			
ASCLEPIOS	219333	SU-TDS-02-2018	RIA	Dec 2018	Nov 2021	€4,840,000	Advanced Secure Cloud Encrypted Platform for Internationally Orchestrated Solutions in Healthcare	The vision of ASCLEPIOS is to maximize and fortify the trust of users on cloud-based healthcare services by developing mechanisms for protecting both corporate and personal sensitive data. The core idea of the project is derived from two observations. The first is based on an extensive analysis of the market on currently available cloud-based health services that aim to preserve users’ privacy without sacrificing functionality. From this study, we observed the following: “Once data is placed on the cloud in an unencrypted form or encrypted with a key that is known to the cloud service provider, data privacy becomes an illusion”. The second observation is based on the consideration of the latest advancements in cryptography. More precisely, one of the saddest but at the same time most fascinating things about cryptography is how little cryptography we actually use. While researchers have developed many theoretical models that could enhance the security level of healthcare services, only a rudimentary set of techniques are currently in use. ASCLEPIOS is addressing these limitations by utilizing several modern cryptographic approaches to build a cloud-based eHealth framework that protects users’ privacy and prevents both internal and external attacks. ASCLEPIOS also offers the ability to users to verify the integrity of their medical devices prior using them while at the same time receiving certain guarantees about the trustworthiness of their cloud service provider. Furthermore, ASCLEPIOS offers a novel solution through which healthcare practitioners and medical researchers are able to calculate statistics on medical data in a privacy-preserving way. Finally, a list of activities with the aim to raise security awareness within the healthcare industry will be organized by project. All these results will be showcased by three real-life near production quality demonstrators provided by ASCLEPIOS healthcare partners, involving three leading European hospitals.			
CUREX	220350	SU-TDS-02-2018	RIA	Dec 2018	Nov 2021	€4,987,825	seCUre and pRivate hEalth data eXchange	The Health sector’s increasing dependence on digital information and communication infrastructures renders it vulnerable to threats to privacy and cybersecurity, especially as the theft of health data has become particularly lucrative for cyber criminals. At the same time, a breach of integrity of health data can have dramatic consequences for the patients affected. CUREX addresses comprehensively the protection of the confidentiality and integrity of health data by producing a novel, flexible and scalable situational awareness-oriented platform. It allows a healthcare provider to assess the realistic cybersecurity and privacy risks they are exposed to and suggest mathematically optimal strategies for addressing these risks with safeguards tailored specifically for each business case and application. CUREX is fully GDPR compliant by design. At its core, a decentralised architecture enhanced with a private blockchain infrastructure ensures the integrity of the risk assessment process and of all data transactions that occur between the diverse range of stakeholders involved. Crucially, CUREX expands beyond technical measures and places emphasis also on improving cyber hygiene through training and raising awareness activities for a healthcare institution’s personnel. Its validation focuses on the highly challenging condition of (cross-border) health data exchange, spanning patient cross-border mobility, remote healthcare, and data exchange for research. CUREX consortium will also utilise the outcomes of the well-known MyHealthMyData project in a dedicated demonstration that will use their blockchain-enabled platform which will control the actual data exchange. We envisage that CUREX will impact the European market developing one of the first blockchain platform for risk assessment management under the GDPR.			
V-SPHERE	213311	SMEInst-13-2016-2017	SME-1	February 2018	May 2018	€71,429	Vulnerability Search and Prevention through Holistic End-to-end Risk Evaluation	In the so-called ‘age of information’, information and communication systems (ICT) are the backbone of our digitalised society. Especially from an industrial perspective, we entrust our most delicate details to these tools and, logically, we demand the highest level of integrity and availability to avoid any eventual data loss, unavailability or, maybe more important, misuse. However, cyberattacks in EU are costing businesses around €38 billion/ year. How can we maximise our protection against these risks? Our company, Prosa Security, is developing V-SPHERE; a new solution for industrial cyber security that unveils and prevents vulnerabilities of any ICT system in a holistic way, i.e., covering all the development cycle and all company perspectives. Involving all the stakeholders in the security process, this unique approach has demonstrated to be 10 to 100 times more effective in detection than traditional methods, as well as to reduce by 3 the time allocated for quality and security assurance in SW development projects, resulting in saving from €45,000 to €300,000 per SW development project. The overall objectives of this project are: assessing the viability of V-SPHERE and building a solid business and operational plan (Phase 1); conducting the planned technical and commercial activities to prepare its commercialisation (Phase 2); and initiate the formal large scale commercialisation, seeking the promotion of V-SPHERE and the networking with financers (Phase 3). Our business opportunity is promising, with the European market of cybersecurity to reach €38.10 billion and the specific market of security testing solutions valued at €2.71 billion in 2022. The expected outcome of the project is estimated at €23.3 million by 2023, besides the creation of 27 job positions.			
AF-Cyber	210306	MSCA-IF-2016	MSCA-IF-EF-ST	February 2018	Jan 2020	€183,455	Logic-based Attribution and Forensics in Cyber Security	Recent studies states that 'Devices will continue to grow in volume and variety, and the forecast for connected devices by 2020 is 200 billion and climbing'. The increase of connectivity brings a drastic impact on the increase of cyber attacks. Protecting measurements are not enough, while finding who did the attack is a crucial for preventing the escalation of cyber attacks.  AF-Cyber will relieve part of the cyberattacks problem, by supporting forensics investigation and attribution with logical-based frameworks representation, reasoning and supporting tools.   AF-Cyber main core will be a logic-based framework for performing attribution of cyber attacks, based on forensics evidence and an intelligent methodology for dynamic evidence collection. It will analyse and valuate analytically Cyber Forensics applications. Different forensics reasoning rules and techniques will be extracted and a categorization of forensics evidence will be constructed. A new logical formalism will be introduced for representing the analytical and non-monotonic reasoning needed for solving the attribution problem. A tool, based on the logical framework for the attribution reasoning, will be developed. The tool will be tested with different real examples. The tool given the different evidence gives as result a quantitative/probabilistic answer of where the attack came from. A second version of the tool will be developed which will guide the forensics analyst during his work on collecting the evidence, and reasoning about them. A dynamic forensics evidence collection will be designed based on the different reasoning rules, and the involvement of data mining/machine learning algorithms.   Cyber security concerns are part of ICT security and Digital Security call. AF-Cyber is in-line with the latest EU Commissions measures for addressing cyber threats, the Connected Digital Single Market: Digital Security call and ENISA’s calls for threat landscapes & cyber security exercises.'			
SIGAGuard	217549	SMEInst-13-2016-2017	SME-1	Apr 2018	Jul 2018	€71,429	Cybersecurity anomaly detection solution for critical infrastructures	SIGAGuard is a next generation cybersecurity technology measuring low-level electric signals in order to detect at an early stage cybersecurity threats and operational anomalies in ICS-SCADA systems. SIGAGuard is the first cybersecurity solution today that monitors electrical signals generated between the control systems (PLC) and the end-point. This is important because 1) it makes the SIGA technology itself immune to cyber-attacks, as well as completely transparent to cyber-attacks on the SCADA system it is monitoring, and 2) it means that SIGAGuard effectively “insulates” the SCADA-controlled equipment from any outside interference (hacking) via the rest of the system, and can provide accurate early warning when an anomaly is detected, reducing unexpected equipment damage and increasing operational safety, efficiency, and reliability.  SIGAGuard has successfully been tested with 2 large Israeli operators (Hagihon Water Company and Israel Electric Corporation) and is ready to be rolled out into the critical infrastructure protection market, estimated to grow from €90Bn in 2016 to €130 Bn by 2021 (source: Market and Markets).   SIGAGuard is sold as a package of hardware and software (one-time fee depending on size/complexity, average €250k per customer) plus a 15% annual fee for service & maintenance. Unlike competing solutions that can be deceived by advanced malware able to feed fake operational parameters to supervisory systems, SIGAGuard is deployed at the lowest tier of the infrastructure (end point), providing direct feedback on the physical parameters (electric signals) of the industrial components to be monitored. This capability makes SIGAGuard the first uncircumventable solution for the detection of anomalies in critical infrastructures.   SIGA is led by the former Director and the Deputy Director of Israel’s National Cyber Security Authority.			
TrueProactive	217838	EIC-SMEInst-2018-2020	SME-1	May 2018	Aug 2018	€71,429	ROMAD TrueProactive - a next generation cyber defence software for European SMEs	Modern society is increasingly dependent on electronic networks and information systems, but the evolution of ICT systems has also brought rapid growth of criminal activity that threatens citizens, businesses, governments and critical infrastructures. The cost of cybercrime reached €500B (2015) and continues to increase. Furthermore, according to EC Cybersecurity research ransomware attacks have increased by 300% since 2015. This situation with exponentially growing cybercrime numbers demonstrates that traditional antivirus protects only from KNOWN malware variants, but criminals are always one step ahead. This leaves the end users (mainly SME’s and home users) and thus European economy highly vulnerable. ROMAD Holding Ltd is a cyber security startup company originally founded in 2012 in Ukraine (registered in Cyprus). Our ground-breaking next generation endpoint defence platform will be the first able to address the burning needs of the industry. The key innovation of True Proactive™ lays on the concept of malware families and their immutable behavioral characteristics. Our platform genetically sequencing entire malware families, enabling proactively detect and block new strains. We aim at bringing Romad True Proactive™ to the market in 2021. Further testing and intensive development of core architecture, processing apparatus and the Genome database must be performed before commercialisation. During current (Phase 1) project we will re-evaluate the commercialization plan, incl. identifying target entry markets, identify most suitable distributors on each of entry markets, define strategy how to approach them.  Finally, based on our Initial business plan a business opportunity of €115M arises for ROMAD Holding Ltd. We plan to make cumulative profit of €46M and hire at least 40 new employees by the 5th year of commercialization. Our mission is to give TrueProactive™ v2.0 for free of charge to schools and universities.			
RESISTO	214347	CIP-01-2016-2017	IA	May 2018	April 2021	€10,516,804	RESIlience enhancement and risk control platform for communication infraSTructure Operators	Communications play a fundamental role in the economic and social well-being of the citizens and on operations of most of the CIs. Thus they are a primary target for criminals having a multiplier effect on the power of attacks and providing enormous resonance and gains. Also extreme weather events and natural disasters represents a challenge due to their increase in frequency and intensity requiring smarter resilience of the Communication CIs, which are extremely vulnerable due to the ever-increasing complexity of the architecture also in light of the evolution towards 5G, the extensive use of programmable platforms and exponential growth of connected devices. The fact that most enterprises still manage physical and cyber security independently represents a further challenge.   RESISTO platform is an innovative solution for Communication CIs holistic situation awareness and enhanced resilience (aligned with ECSO objectives). Based on an Integrated Risk and Resilience analysis management and improvement process availing all resilience cycle phases (prepare, prevent, detect, absorb, etc.) and technical resilience capabilities (sense, model, infer, act, adopt), RESISTO implements an innovative Decision Support System to protect communication infrastructures from combined cyber-physical threats exploiting the Software Defined Security model on a suite of state of the art cyber/physical security components (Blockchain, Machine Learning, IoT security, Airborne threat detection, holistic audio-video analytics) and services (Responsible Disclosure Framework) for detection and reaction in presence of attacks or natural disasters.  Through RESISTO Communications Operators, will be able to implement a set of mitigation actions and countermeasures that significantly reduce the impact of negative events in terms of performance losses, social consequences, and cascading effects in particular by bouncing efficiently back to original and forward to operational states of operation.			
SECREDAS	216109	ECSEL-2017-2	ECSEL-RIA	May 2018	Apr 2021	€51,164,966	Cyber Security for Cross Domain Reliable Dependable Automated Systems	Title : Cyber Security for Cross Domain Reliable Dependable Automated Systems.  Goal : SECREDAS aims to develop and validate multi-domain architecting methodologies, reference architectures & components for autonomous systems, combining high security and privacy protection while preserving functional-safety and operational performance.			
ELIoT Pro	217354	EIC-SMEInst-2018-2020	SME-2	Jun 2018	May 2020	€2,827,625	KEEPING YOUR CONNECTED SMART DEVICES PROTECTED AGAINST HACKERS AND CYBER ATTACKS	Cyberus Labs is developing a novel cyber security platform for ultra-secure Internet of Things (IoT) networks. Currently, IoT is the wild west of cyberspace. Secure IoT is an urgent need in numerous industrial sectors. 48% of companies using IoT have been affected by breaches with detrimental impact on revenue and reputation. Cybersecurity is one of the main drivers of the IoT market growing at a CAGR of 44% but current solutions fail to provide needed protection.  Strong IoT cybersecurity needs to eliminate all exploitable weak points that can be used for user and IoT device identity theft, device takeover, data theft, DDoS, cloning and Man-in-the-Middle attacks, being scalable and suitable for even the simplest devices e.g. sensors. Passwords and actionable credentials for Human to Machine (H2M) and Machine to Machine (M2M) authentication in IoT are the weakest link in cybersecurity today and credentials theft is a huge global problem. For users, passwords are a frustrating experience and for business a major cybersecurity risk.  The solution: ELIoT (Easy&Lightweight IoT Protector) – an end-to-end cybersecurity solution for IoT networks. For H2M authentication in IoT environments the solution eliminates passwords – nothing for hackers to steal. Our core technology is based on the One-Time Password (OTP) user authentication protocol, mathematically proven unbreakable. For M2M in IoT environments ELIoT Pro ensures secure device-to-device authentication and data security using a lightweight encryption protocol. Unlike other crypto methods it is suitable for even simple sensors and saves battery power, which extends device lifespan.  Our system is universal, easy to deploy, easy to use and ultra-secure. It is highly compatible with the growing trend of voice-controlled IoT hubs e.g. Alexa. Our 5 global technology partners are eager to license and integrate ELIoT into their IoT products, spreading its use in various IoT markets and driving company growth.			
CYBERSECURITY	214480	MSCA-IF-2017	MSCA-IF-EF-ST	Aug 2018	Jul 2020	€195,455	Cyber Security Behaviours	The key purpose of CYBERSECURITY at the University of Oxford (UOXF or Oxford) is to carry out empirical research to understand the determinants of individual cyber security behaviours of students in France and the UK.			
Blocknetwork	217257	EIC-SMEInst-2018-2020	SME-1	Sep 2018	Feb 2019	€71,429	Blocknetwork - Fusing Big Data and Implementing Novel Cyber Security Solutions	Data science is a driving force in today's information age. As per IDC, global revenues for Big Data and business analytics will grow from $bn 151 in 2017 to more than $bn 210 in 2020, a CAGR of 11.9%.     The constant discovery of vulnerabilities in ICT components, applications, services and systems is placing the entire digital society at risk. As private and public stakeholders are becoming increasingly dependent on critical cyber-infrastructure, new solutions are needed to increase detection and response capabilities.      Collecting, transferring, processing, analyzing and eventually fusing Big Data remains a complex R&D topic for even the most advanced organization. Those that can surpass the challenges and extract business value will gain significant competitive advantages. Distributed data fusion based on DataUniTor’s Blocknetwork scheme enables a highly secure but still “lightweight” solution capable of handling flowing petabytes (10^15) of data. Blocknetwork is DataUniTor’s unique implementation of blockchain schemes. DataUniTor believes that a self-organized cryptographic Blocknetwork with an evolutionary extension model is the next logical step for blockchain to track complex transactions. The Blocknetwork fuses data sources while also offering additional security features - handling larger volumes, taking fewer instructions and providing a simpler and faster response.     The proprietary solution can integrate modules independently of the product provider, allowing for highly flexible structures. Based on technology demonstrations, we assess to be at TRL 6.     The overriding objective of the Feasibility Study is to map out the full development and commercialization of the Blocknetwork scheme. We will analyse the technical and economic feasibility of achieving a fast market uptake to exploit a near-term € 133 mill. business opportunity (revenue 2019E-2022E) based on targeting sophisticated medium to large private and public enterprises (B2B).			
SAFECARE	214348	CIP-01-2016-2017	IA	Sep 2018	Aug 2021	€9,573,980	SAFEguard of Critical heAlth infrastructure	Over the last decade the European Union has faced numerous threats that quickly increased in their magnitude, changing the lives, the habits and the fears of hundreds of millions of citizens. The sources of these threats have been heterogeneous, as well as weapons to impact the population. As Europeans, we know now that we must increase our awareness against these attacks that can strike the places we rely upon the most and destabilize our institutions remotely. Today, the lines between physical and cyber worlds are increasingly blurred. Nearly everything is connected to the Internet and if not, physical intrusion might rub out the barriers. Threats cannot be analysed solely as physical or cyber, and therefore it is critical to develop an integrated approach in order to fight against such combination of threats. Health services are at the same time among the most critical infrastructures and the most vulnerable ones. They are widely relying on information systems to optimize organization and costs, whereas ethics and privacy constraints severely restrict security controls and thus increase vulnerability. The aim of this proposal is to provide solutions that will improve physical and cyber security in a seamless and cost-effective way. It will promote new technologies and novel approaches to enhance threat prevention, threat detection, incident response and mitigation of impacts. The project will also participate in increasing the compliance between security tools and European regulations about ethics and privacy for health services. Finally, project pilots will take place in the hospitals of Marseille, Turin and Amsterdam, involving security and health practitioners, in order to simulate attack scenarios in near-real conditions. These pilot sites will serve as reference examples to disseminate the results and find customers across Europe.			
ADVERSARY	220487	EIC-SMEInst-2018-2020	SME-1	November 2018	Feb 2019	€71,429	Digital platform for hands-on cybersecurity training	The cybersecurity panorama is alarming: cyberattacks in EU are costing businesses approx. €208 billion/year (1.6% of GDP), i.e. around €1.6 to €10.8 million per company. Indeed, 97% of companies are breached, only 53% of attacks are detected by internal resources and each attack takes a mean time of 99 days to be detected. Even though 90% of costs derived from cyberattacks are caused by vulnerabilities in production systems, companies still pose a reactive attitude towards attacks: 90% of them consider security an afterthought, trying to patch the eventual vulnerabilities once the system has been developed; and common security controls are focused on ‘firefighting’ attacks towards systems in the production stage instead of preventing them. However, each defect in a production system costs up to 95 times more than in the development stage, so it is clear that a more preventive approach for cybersecurity would decrease by orders of magnitude the damages caused by attacks by unveiling in earlier stages the vulnerabilities of IT systems. In order to solve these problems, ADVERSARY is a novel cybersecurity platform that helps companies minimising vulnerabilities from the very early stages of development, thanks to effective training of IT Managers and SW Developers. Our platform provides tools for hands-on cybersecurity training through a gamified experience that fosters participation, comprehension and reduces drop-outs. These activities are performed in real environments where users can experience different phenomena, and this active learning has shown to be 80% to 800% more effective for acquiring knowledge and skills. By receiving proper training on cybersecurity, our users are able to prevent vulnerabilities from the early stage of development, minimising the greater damage caused in the later stage of production.			
SPHINX	220226	SU-TDS-02-2018	RIA	January 2019	Dec 2021	€4,999,435	A Universal Cyber Security Toolkit for Health-Care Industry	Hospitals and care centres are prime targets for cyber criminals, especially concerning data theft, denial-of-service and ransomware. This reflects the need of Healthcare Institutions for a Holistic Cyber Security vulnerability assessment toolkit, that will be able to proactively assess and mitigate cyber-security threats known or unknown, imposed by devices and services within a corporate ecosystem. SPHINX aims to introduce a Universal Cyber Security Toolkit, thus enhancing the cyber protection of Health IT Ecosystem and ensuring the patient data privacy and integrity. SPHINX toolkit will provide an automated zero-touch device and service verification toolkit that will be easily adapted or embedded on existing, medical, clinical or health available infrastructures, whereas a user/admin will be able to choose from a number of available security services through SPHINX cyber security toolkit. The SPHINX toolkit will enable service providers to specify complete services and sell or advertise these through a secure and easy to use interface. SPHINX Toolkit will be validated through pan-European demonstrations in three different scenarios. The operational properties of the proposed cyber-security ecosystem and overall solution will be validated and evaluated against performance, effectiveness and usability indicators at three different countries (Romania, Portugal and Greece). Hospitals, care centers and device manufacturers participating in the project’s pilots will deploy and evaluate the solution at business as usual and emergency situations across various use case scenarios.			
SERUMS	220166	SU-TDS-02-2018	RIA	January 2019	Dec 2021	€4,370,063	Securing Medical Data in Smart Patient-Centric Healthcare Systems	In order to achieve high quality healthcare provision, it is increasingly important to collect highly confidential and personal medical data that has been obtained from a variety of sources, including personal medical medical devices and to share this through a variety of means, including public networks and other systems whose security cannot be implicitly trusted. Patients rightly expect full privacy, except where permission has been explicitly given, but they equally expect to be provided with the best possible medical treatment. Evidence suggests that integrating home-based healthcare into a holistic treatment plan is more cost effective, reduces travel-associated risks and costs, and increases the quality of health-care provision, by allowing the incorporation of more frequent home-, work- and environment-based monitoring and testing into medical diagnostics. There is a strong and urgent demand to deliver better, more efficient and more effective healthcare solutions that can achieve excellent patient-centric healthcare provision, while also complying with increasingly strict regulations on the use and sharing of patient data. This provision needs to be multi-site, crossing traditional physical and professional boundaries of hospitals, health centers, home and workplace, and even national borders. It needs to engage hospitals, medical practitioners, consultants and other specialists, as well as incorporating patient-provided data that is produced by personal monitoring devices, health-care apps, environmental monitoring etc. This creates huge pressures The goal of the SERUMS project is to put patients at the center of future health-care provision, enhancing their personal care, and maximizing the quality of treatment that they can receive, while ensuring trust in the security and privacy of their confidential medical data.			
SECONDO	218323	MSCA-RISE-2018	MSCA-RISE	Jan 2019	December 2022	€1,600,800	a Security ECONomics service platform for smart security investments and cyber insurance pricing in the beyonD 2020 netwOrking era	SECONDO addresses the question “How can decisions about cyber security investments and cyber insurance pricing be optimised?” SECONDO will support professionals who seek cyber security investments, developed to support human decision making, and a complete well-founded security strategy. This is a timely research problem, as the rapid growth of cyber-attacks is expected to continue its upwards trajectory. Such growth presents a prominent threat to normal business operations and the EU society itself. On the other hand, an interesting, well-known, finding is that an organisation's computer systems may be less secure than a competitor's, despite having spent more money in securing them. Budget setting, cyber security investment choices and cyber insurance, in the face of uncertainties, are highly challenging tasks with massive business implications. SECONDO aims to make impact on the operation of EU businesses who often: (i) have a limited cyber security budget; and (ii) ignore the importance of cyber insurance. Cyber insurance can play a critical role to the mitigation of cyber risk. This can be done by imposing a cost on firms' cyber risk through a premium that they have to pay and the potential for paying a smaller premium should they reduce their current cyber security risk. SECONDO has a cross-disciplinary nature, combining mathematical and engineering insights to empower innovative software. Apart from the novel research results, the project will offer a software platform to narrow the gap between theoretical understanding and practice. To achieve this, the four industrial project partners will i) lead the part of the project where industrial needs will be entered as input to the requirements collection phase, and, ii) provide their innovative software for risk assessment. The three academic partners will work together to i) design and thoroughly describe the proposed methodologies, but also ii) contribute to their software development.			
